Figure,Setting,Indicator,Group,Subgroup,Time,Start_Time,End_Time,Value,Measure
8,IP,Confirmed COVID-19 with LRI,Sex,Male,194,09/13/2023,09/19/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Sex,Male,195,09/20/2023,09/26/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Sex,Male,196,09/27/2023,10/03/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Sex,Male,197,10/04/2023,10/10/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Sex,Male,198,10/11/2023,10/17/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Sex,Male,199,10/18/2023,10/24/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Sex,Male,200,10/25/2023,10/31/2023,1.0,Percent
8,IP,Confirmed COVID-19 with LRI,Sex,Male,201,11/01/2023,11/07/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Sex,Male,202,11/08/2023,11/14/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Sex,Male,203,11/15/2023,11/21/2023,0.6,Percent
8,IP,Confirmed COVID-19 with LRI,Sex,Male,204,11/22/2023,11/28/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Sex,Male,205,11/29/2023,12/05/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Sex,Male,206,12/06/2023,12/12/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Sex,Male,207,12/13/2023,12/19/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Sex,Male,208,12/20/2023,12/26/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,12,03/18/2020,03/24/2020,3.2,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,13,03/25/2020,03/31/2020,2.5,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,14,04/01/2020,04/07/2020,3.6,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,15,04/08/2020,04/14/2020,2.4,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,16,04/15/2020,04/21/2020,2.5,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,17,04/22/2020,04/28/2020,3.7,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,18,04/29/2020,05/05/2020,1.4,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,19,05/06/2020,05/12/2020,0.9,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,20,05/13/2020,05/19/2020,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,21,05/20/2020,05/26/2020,0.3,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,22,05/27/2020,06/02/2020,0.4,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,23,06/03/2020,06/09/2020,0.4,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,24,06/10/2020,06/16/2020,1.2,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,25,06/17/2020,06/23/2020,0.3,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,26,06/24/2020,06/30/2020,0.2,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,27,07/01/2020,07/07/2020,0.2,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,28,07/08/2020,07/14/2020,0.4,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,29,07/15/2020,07/21/2020,0.2,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,30,07/22/2020,07/28/2020,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,31,07/29/2020,08/04/2020,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,32,08/05/2020,08/11/2020,0.3,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,33,08/12/2020,08/18/2020,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,34,08/19/2020,08/25/2020,0.4,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,35,08/26/2020,09/01/2020,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,36,09/02/2020,09/08/2020,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,37,09/09/2020,09/15/2020,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,38,09/16/2020,09/22/2020,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,39,09/23/2020,09/29/2020,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,40,09/30/2020,10/06/2020,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,41,10/07/2020,10/13/2020,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,42,10/14/2020,10/20/2020,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,43,10/21/2020,10/27/2020,0.2,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,44,10/28/2020,11/03/2020,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,45,11/04/2020,11/10/2020,0.1,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,46,11/11/2020,11/17/2020,0.1,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,47,11/18/2020,11/24/2020,0.1,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,48,11/25/2020,12/01/2020,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,49,12/02/2020,12/08/2020,0.1,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,50,12/09/2020,12/15/2020,0.2,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,51,12/16/2020,12/22/2020,0.1,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,52,12/23/2020,12/29/2020,0.1,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,53,12/30/2020,01/05/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,54,01/06/2021,01/12/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,55,01/13/2021,01/19/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,56,01/20/2021,01/26/2021,0.1,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,57,01/27/2021,02/02/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,58,02/03/2021,02/09/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,59,02/10/2021,02/16/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,60,02/17/2021,02/23/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,61,02/24/2021,03/02/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,62,03/03/2021,03/09/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,63,03/10/2021,03/16/2021,0.3,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,64,03/17/2021,03/23/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,65,03/24/2021,03/30/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,66,03/31/2021,04/06/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,67,04/07/2021,04/13/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,68,04/14/2021,04/20/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,69,04/21/2021,04/27/2021,0.2,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,70,04/28/2021,05/04/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,71,05/05/2021,05/11/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,72,05/12/2021,05/18/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,73,05/19/2021,05/25/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,74,05/26/2021,06/01/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,75,06/02/2021,06/08/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,76,06/09/2021,06/15/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,77,06/16/2021,06/22/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,78,06/23/2021,06/29/2021,0.8,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,79,06/30/2021,07/06/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,80,07/07/2021,07/13/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,81,07/14/2021,07/20/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,82,07/21/2021,07/27/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,83,07/28/2021,08/03/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,84,08/04/2021,08/10/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,85,08/11/2021,08/17/2021,0.1,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,86,08/18/2021,08/24/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,87,08/25/2021,08/31/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,88,09/01/2021,09/07/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,89,09/08/2021,09/14/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,90,09/15/2021,09/21/2021,0.1,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,91,09/22/2021,09/28/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,92,09/29/2021,10/05/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,93,10/06/2021,10/12/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,94,10/13/2021,10/19/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,95,10/20/2021,10/26/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,96,10/27/2021,11/02/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,97,11/03/2021,11/09/2021,0.2,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,98,11/10/2021,11/16/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,99,11/17/2021,11/23/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,100,11/24/2021,11/30/2021,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,101,12/01/2021,12/07/2021,0.1,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,102,12/08/2021,12/14/2021,0.2,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,103,12/15/2021,12/21/2021,0.1,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,104,12/22/2021,12/28/2021,0.4,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,105,12/29/2021,01/04/2022,0.2,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,106,01/05/2022,01/11/2022,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,107,01/12/2022,01/18/2022,0.2,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,108,01/19/2022,01/25/2022,0.2,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,109,01/26/2022,02/01/2022,0.2,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,110,02/02/2022,02/08/2022,0.1,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,111,02/09/2022,02/15/2022,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,112,02/16/2022,02/22/2022,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,113,02/23/2022,03/01/2022,0.8,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,114,03/02/2022,03/08/2022,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,115,03/09/2022,03/15/2022,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,116,03/16/2022,03/22/2022,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,117,03/23/2022,03/29/2022,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,118,03/30/2022,04/05/2022,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,119,04/06/2022,04/12/2022,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,120,04/13/2022,04/19/2022,0.8,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,121,04/20/2022,04/26/2022,0.8,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,122,04/27/2022,05/03/2022,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,123,05/04/2022,05/10/2022,0.4,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,124,05/11/2022,05/17/2022,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,125,05/18/2022,05/24/2022,0.3,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,126,05/25/2022,05/31/2022,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,127,06/01/2022,06/07/2022,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,128,06/08/2022,06/14/2022,0.3,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,129,06/15/2022,06/21/2022,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,130,06/22/2022,06/28/2022,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,131,06/29/2022,07/05/2022,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,132,07/06/2022,07/12/2022,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,133,07/13/2022,07/19/2022,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,134,07/20/2022,07/26/2022,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,135,07/27/2022,08/02/2022,0.2,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,136,08/03/2022,08/09/2022,0.2,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,137,08/10/2022,08/16/2022,0.2,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,138,08/17/2022,08/23/2022,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,139,08/24/2022,08/30/2022,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,140,08/31/2022,09/06/2022,0.2,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,141,09/07/2022,09/13/2022,0.2,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,142,09/14/2022,09/20/2022,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,143,09/21/2022,09/27/2022,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,144,09/28/2022,10/04/2022,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,145,10/05/2022,10/11/2022,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,146,10/12/2022,10/18/2022,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,147,10/19/2022,10/25/2022,0.3,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,148,10/26/2022,11/01/2022,0.3,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,149,11/02/2022,11/08/2022,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,150,11/09/2022,11/15/2022,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,151,11/16/2022,11/22/2022,0.6,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,152,11/23/2022,11/29/2022,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,153,11/30/2022,12/06/2022,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,154,12/07/2022,12/13/2022,0.2,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,155,12/14/2022,12/20/2022,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,156,12/21/2022,12/27/2022,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,157,12/28/2022,01/03/2023,0.2,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,158,01/04/2023,01/10/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,159,01/11/2023,01/17/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,160,01/18/2023,01/24/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,161,01/25/2023,01/31/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,162,02/01/2023,02/07/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,163,02/08/2023,02/14/2023,0.3,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,164,02/15/2023,02/21/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,165,02/22/2023,02/28/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,166,03/01/2023,03/07/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,167,03/08/2023,03/14/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,168,03/15/2023,03/21/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,169,03/22/2023,03/28/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,170,03/29/2023,04/04/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,171,04/05/2023,04/11/2023,0.6,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,172,04/12/2023,04/18/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,173,04/19/2023,04/25/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,174,04/26/2023,05/02/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,175,05/03/2023,05/09/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,176,05/10/2023,05/16/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,177,05/17/2023,05/23/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,178,05/24/2023,05/30/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,179,05/31/2023,06/06/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,180,06/07/2023,06/13/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,181,06/14/2023,06/20/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,182,06/21/2023,06/27/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,183,06/28/2023,07/04/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,184,07/05/2023,07/11/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,185,07/12/2023,07/18/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,186,07/19/2023,07/25/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,187,07/26/2023,08/01/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,188,08/02/2023,08/08/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,189,08/09/2023,08/15/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,190,08/16/2023,08/22/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,191,08/23/2023,08/29/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,192,08/30/2023,09/05/2023,0.4,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,193,09/06/2023,09/12/2023,0.4,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,194,09/13/2023,09/19/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,195,09/20/2023,09/26/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,196,09/27/2023,10/03/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,197,10/04/2023,10/10/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,198,10/11/2023,10/17/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,199,10/18/2023,10/24/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,200,10/25/2023,10/31/2023,0.5,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,201,11/01/2023,11/07/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,202,11/08/2023,11/14/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,203,11/15/2023,11/21/2023,0.3,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,204,11/22/2023,11/28/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,205,11/29/2023,12/05/2023,0.3,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,206,12/06/2023,12/12/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,207,12/13/2023,12/19/2023,0.0,Percent
8,IP,Confirmed COVID-19 with LRI,Total,Total,208,12/20/2023,12/26/2023,0.0,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,15,04/08/2020,04/14/2020,20.0,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,25,06/17/2020,06/23/2020,24.3,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,26,06/24/2020,06/30/2020,25.0,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,27,07/01/2020,07/07/2020,29.5,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,28,07/08/2020,07/14/2020,23.8,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,29,07/15/2020,07/21/2020,22.6,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,30,07/22/2020,07/28/2020,23.4,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,31,07/29/2020,08/04/2020,31.8,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,32,08/05/2020,08/11/2020,19.5,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,33,08/12/2020,08/18/2020,14.7,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,35,08/26/2020,09/01/2020,22.2,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,41,10/07/2020,10/13/2020,25.0,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,44,10/28/2020,11/03/2020,23.9,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,45,11/04/2020,11/10/2020,30.5,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,46,11/11/2020,11/17/2020,28.6,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,47,11/18/2020,11/24/2020,17.9,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,48,11/25/2020,12/01/2020,23.3,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,49,12/02/2020,12/08/2020,18.5,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,50,12/09/2020,12/15/2020,26.7,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,51,12/16/2020,12/22/2020,14.9,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,52,12/23/2020,12/29/2020,16.4,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,53,12/30/2020,01/05/2021,15.3,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,54,01/06/2021,01/12/2021,17.4,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,55,01/13/2021,01/19/2021,24.1,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,56,01/20/2021,01/26/2021,20.0,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,57,01/27/2021,02/02/2021,23.3,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,58,02/03/2021,02/09/2021,18.0,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,59,02/10/2021,02/16/2021,15.0,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,60,02/17/2021,02/23/2021,22.0,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,61,02/24/2021,03/02/2021,15.2,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,62,03/03/2021,03/09/2021,22.2,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,65,03/24/2021,03/30/2021,19.4,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,66,03/31/2021,04/06/2021,26.2,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,67,04/07/2021,04/13/2021,21.1,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,68,04/14/2021,04/20/2021,23.4,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,69,04/21/2021,04/27/2021,26.3,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,70,04/28/2021,05/04/2021,18.9,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,71,05/05/2021,05/11/2021,30.0,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,79,06/30/2021,07/06/2021,46.9,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,81,07/14/2021,07/20/2021,45.9,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,82,07/21/2021,07/27/2021,43.1,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,83,07/28/2021,08/03/2021,42.1,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,84,08/04/2021,08/10/2021,31.8,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,85,08/11/2021,08/17/2021,29.2,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,86,08/18/2021,08/24/2021,29.7,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,87,08/25/2021,08/31/2021,22.2,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,88,09/01/2021,09/07/2021,33.3,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,89,09/08/2021,09/14/2021,33.3,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,90,09/15/2021,09/21/2021,38.7,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,91,09/22/2021,09/28/2021,37.5,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,92,09/29/2021,10/05/2021,21.3,Percent
8,IP,Confirmed COVID-19 with acute respiratory failure,Age,0-29 Years,93,10/06/2021,10/12/2021,36.5,Percent
